time_added,stage,stage_number,istitute_name,miur_code,pat_code,timetable_type,valore,valore_tot,valore_d,anno_scol,institute_miurcode,anno_corso,id_scuola
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VARONE DI RIVA DEL GARDA,nan,221539599,Morning,0.0589812332439678,373.0,22.0,2020-21,TNCF007001,5,29264
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,1,29266
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,2,29266
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,3,29266
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,4,29266
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,5,29266
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,1,29267
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,2,29267
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,3,29267
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,4,29267
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VILLAZZANO,nan,222059597,Morning,0.027027027027027,518.0,14.0,2020-21,TNCF008001,5,29267
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE OPERA ARMIDA BARELLI - ROVERETO,nan,221619598,Morning,0.0133928571428571,448.0,6.0,2020-21,TNCF005001,1,29271
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE OPERA ARMIDA BARELLI - ROVERETO,nan,221619598,Morning,0.0133928571428571,448.0,6.0,2020-21,TNCF005001,2,29271
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE OPERA ARMIDA BARELLI - ROVERETO,nan,221619598,Morning,0.0133928571428571,448.0,6.0,2020-21,TNCF005001,3,29271
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE OPERA ARMIDA BARELLI - ROVERETO,nan,221619598,Morning,0.0133928571428571,448.0,6.0,2020-21,TNCF005001,4,29271
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE OPERA ARMIDA BARELLI - ROVERETO,nan,221619598,Morning,0.0133928571428571,448.0,6.0,2020-21,TNCF005001,5,29271
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE PAVONIANO ARTIGIANELLI - TRENTO,nan,222059596,Morning,0.0095846645367412,313.0,3.0,2020-21,TNCF004001,1,29273
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE PAVONIANO ARTIGIANELLI - TRENTO,nan,222059596,Morning,0.0095846645367412,313.0,3.0,2020-21,TNCF004001,2,29273
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE PAVONIANO ARTIGIANELLI - TRENTO,nan,222059596,Morning,0.0095846645367412,313.0,3.0,2020-21,TNCF004001,3,29273
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE PAVONIANO ARTIGIANELLI - TRENTO,nan,222059596,Morning,0.0095846645367412,313.0,3.0,2020-21,TNCF004001,4,29273
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE PAVONIANO ARTIGIANELLI - TRENTO,nan,222059596,Morning,0.0095846645367412,313.0,3.0,2020-21,TNCF004001,5,29273
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE UPT - TRENTO,nan,222059599,Morning,0.0497237569060773,362.0,18.0,2020-21,TNCF003001,1,29283
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE UPT - TRENTO,nan,222059599,Morning,0.0497237569060773,362.0,18.0,2020-21,TNCF003001,2,29283
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE UPT - TRENTO,nan,222059599,Morning,0.0497237569060773,362.0,18.0,2020-21,TNCF003001,3,29283
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE UPT - TRENTO,nan,222059599,Morning,0.0497237569060773,362.0,18.0,2020-21,TNCF003001,4,29283
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE UPT - TRENTO,nan,222059599,Morning,0.0497237569060773,362.0,18.0,2020-21,TNCF003001,5,29283
