ord_scol,tipo_orario,num_anni,etichetta,percentuale_ammessi,anno,miur_code,school_id
Professional School,Morning,5,2021-22,88.63636363636364,2,TNCF012001,29867
Professional School,Morning,5,2021-22,88.88888888888889,3,TNCF012001,29865
Professional School,Morning,5,2021-22,88.88888888888889,3,TNCF012001,29867
Professional School,Morning,5,2021-22,100.0,4,TNCF012001,29865
Professional School,Morning,5,2021-22,100.0,4,TNCF012001,29867
Professional School,Morning,5,2021-22,100.0,5,TNCF012001,29865
Professional School,Morning,5,2021-22,100.0,5,TNCF012001,29867
Professional School,Evening,5,2021-22,46.66666666666666,1,TNCF012001,29866
Professional School,Evening,5,2021-22,46.66666666666666,1,TNCF012001,29868
Professional School,Evening,5,2021-22,0.0,2,TNCF012001,29866
Professional School,Evening,5,2021-22,0.0,2,TNCF012001,29868
Professional School,Evening,5,2021-22,56.57894736842105,3,TNCF012001,29866
Professional School,Evening,5,2021-22,56.57894736842105,3,TNCF012001,29868
Professional School,Evening,5,2021-22,0.0,4,TNCF012001,29866
Professional School,Evening,5,2021-22,0.0,4,TNCF012001,29868
Professional School,Evening,5,2021-22,0.0,5,TNCF012001,29866
Professional School,Evening,5,2021-22,0.0,5,TNCF012001,29868
Primary School,Morning,5,2021-22,98.68421052631578,1,TNIC82900A,29462
Primary School,Morning,5,2021-22,98.68421052631578,1,TNIC82900A,29463
Primary School,Morning,5,2021-22,98.68421052631578,1,TNIC82900A,29464
Primary School,Morning,5,2021-22,98.68421052631578,1,TNIC82900A,29465
Primary School,Morning,5,2021-22,98.68421052631578,1,TNIC82900A,29466
Primary School,Morning,5,2021-22,98.68421052631578,1,TNIC82900A,29467
Primary School,Morning,5,2021-22,100.0,2,TNIC82900A,29462
Primary School,Morning,5,2021-22,100.0,2,TNIC82900A,29463
Primary School,Morning,5,2021-22,100.0,2,TNIC82900A,29464
Primary School,Morning,5,2021-22,100.0,2,TNIC82900A,29465
Primary School,Morning,5,2021-22,100.0,2,TNIC82900A,29466
Primary School,Morning,5,2021-22,100.0,2,TNIC82900A,29467
Primary School,Morning,5,2021-22,100.0,3,TNIC82900A,29462
Primary School,Morning,5,2021-22,100.0,3,TNIC82900A,29463
Primary School,Morning,5,2021-22,100.0,3,TNIC82900A,29464
Primary School,Morning,5,2021-22,100.0,3,TNIC82900A,29465
Primary School,Morning,5,2021-22,100.0,3,TNIC82900A,29466
Primary School,Morning,5,2021-22,100.0,3,TNIC82900A,29467
Primary School,Morning,5,2021-22,100.0,4,TNIC82900A,29462
Primary School,Morning,5,2021-22,100.0,4,TNIC82900A,29463
Primary School,Morning,5,2021-22,100.0,4,TNIC82900A,29464
Primary School,Morning,5,2021-22,100.0,4,TNIC82900A,29465
Primary School,Morning,5,2021-22,100.0,4,TNIC82900A,29466
Primary School,Morning,5,2021-22,100.0,4,TNIC82900A,29467
Primary School,Morning,5,2021-22,100.0,5,TNIC82900A,29462
Primary School,Morning,5,2021-22,100.0,5,TNIC82900A,29463
Primary School,Morning,5,2021-22,100.0,5,TNIC82900A,29464
Primary School,Morning,5,2021-22,100.0,5,TNIC82900A,29465
Primary School,Morning,5,2021-22,100.0,5,TNIC82900A,29466
Primary School,Morning,5,2021-22,100.0,5,TNIC82900A,29467
Middle School,Morning,3,2021-22,100.0,1,TNIC82900A,29468
Middle School,Morning,3,2021-22,100.0,1,TNIC82900A,29469
Middle School,Morning,3,2021-22,99.02912621359224,2,TNIC82900A,29468
Middle School,Morning,3,2021-22,99.02912621359224,2,TNIC82900A,29469
Middle School,Morning,3,2021-22,100.0,3,TNIC82900A,29468
Middle School,Morning,3,2021-22,100.0,3,TNIC82900A,29469
Primary School,Morning,5,2021-22,99.33333333333331,1,TNIC85100G,29712
Primary School,Morning,5,2021-22,99.33333333333331,1,TNIC85100G,29713
Primary School,Morning,5,2021-22,99.33333333333331,1,TNIC85100G,29714
Primary School,Morning,5,2021-22,99.33333333333331,1,TNIC85100G,29715
Primary School,Morning,5,2021-22,100.0,2,TNIC85100G,29712
Primary School,Morning,5,2021-22,100.0,2,TNIC85100G,29713
Primary School,Morning,5,2021-22,100.0,2,TNIC85100G,29714
Primary School,Morning,5,2021-22,100.0,2,TNIC85100G,29715
Primary School,Morning,5,2021-22,100.0,3,TNIC85100G,29712
Primary School,Morning,5,2021-22,100.0,3,TNIC85100G,29713
Primary School,Morning,5,2021-22,100.0,3,TNIC85100G,29714
Primary School,Morning,5,2021-22,100.0,3,TNIC85100G,29715
Primary School,Morning,5,2021-22,99.375,4,TNIC85100G,29712
Primary School,Morning,5,2021-22,99.375,4,TNIC85100G,29713
Primary School,Morning,5,2021-22,99.375,4,TNIC85100G,29714
Primary School,Morning,5,2021-22,99.375,4,TNIC85100G,29715
Primary School,Morning,5,2021-22,100.0,5,TNIC85100G,29712
Primary School,Morning,5,2021-22,100.0,5,TNIC85100G,29713
Primary School,Morning,5,2021-22,100.0,5,TNIC85100G,29714
Primary School,Morning,5,2021-22,100.0,5,TNIC85100G,29715
Middle School,Morning,3,2021-22,100.0,1,TNIC85100G,29716
Middle School,Morning,3,2021-22,98.83720930232558,2,TNIC85100G,29716
Middle School,Morning,3,2021-22,100.0,3,TNIC85100G,29716
High School,Morning,5,2021-22,88.18181818181819,1,TNIS009009,29813
High School,Morning,5,2021-22,79.16666666666666,2,TNIS009009,29813
High School,Morning,5,2021-22,94.18604651162792,3,TNIS009009,29813
High School,Morning,5,2021-22,91.81286549707602,4,TNIS009009,29813
High School,Morning,5,2021-22,96.05263157894736,5,TNIS009009,29813
Middle School,Evening,3,2021-22,0.0,1,TNIS009009,29810
Middle School,Evening,3,2021-22,0.0,2,TNIS009009,29810
Middle School,Evening,3,2021-22,69.56521739130434,3,TNIS009009,29810
High School,Evening,5,2021-22,42.85714285714285,1,TNIS009009,29814
High School,Evening,5,2021-22,27.27272727272727,2,TNIS009009,29814
High School,Evening,5,2021-22,3.4482758620689653,3,TNIS009009,29814
High School,Evening,5,2021-22,42.5,4,TNIS009009,29814
High School,Evening,5,2021-22,94.44444444444444,5,TNIS009009,29814
High School,Morning,5,2021-22,94.20289855072464,1,TNPC01000Q,29870
High School,Morning,5,2021-22,94.20289855072464,1,TNPC01000Q,29871
High School,Morning,5,2021-22,94.20289855072464,1,TNPC01000Q,29872
High School,Morning,5,2021-22,94.20289855072464,1,TNPC01000Q,29873
High School,Morning,5,2021-22,94.20289855072464,1,TNPC01000Q,29874
High School,Morning,5,2021-22,94.20289855072464,1,TNPC01000Q,29875
High School,Morning,5,2021-22,94.02173913043478,2,TNPC01000Q,29870
High School,Morning,5,2021-22,94.02173913043478,2,TNPC01000Q,29871
High School,Morning,5,2021-22,94.02173913043478,2,TNPC01000Q,29872
High School,Morning,5,2021-22,94.02173913043478,2,TNPC01000Q,29873
High School,Morning,5,2021-22,94.02173913043478,2,TNPC01000Q,29874
High School,Morning,5,2021-22,94.02173913043478,2,TNPC01000Q,29875
High School,Morning,5,2021-22,93.82022471910112,3,TNPC01000Q,29870
High School,Morning,5,2021-22,93.82022471910112,3,TNPC01000Q,29871
High School,Morning,5,2021-22,93.82022471910112,3,TNPC01000Q,29872
High School,Morning,5,2021-22,93.82022471910112,3,TNPC01000Q,29873
High School,Morning,5,2021-22,93.82022471910112,3,TNPC01000Q,29874
High School,Morning,5,2021-22,93.82022471910112,3,TNPC01000Q,29875
High School,Morning,5,2021-22,97.61904761904762,4,TNPC01000Q,29870
High School,Morning,5,2021-22,97.61904761904762,4,TNPC01000Q,29871
High School,Morning,5,2021-22,97.61904761904762,4,TNPC01000Q,29872
High School,Morning,5,2021-22,97.61904761904762,4,TNPC01000Q,29873
High School,Morning,5,2021-22,97.61904761904762,4,TNPC01000Q,29874
High School,Morning,5,2021-22,97.61904761904762,4,TNPC01000Q,29875
High School,Morning,5,2021-22,99.42196531791907,5,TNPC01000Q,29870
High School,Morning,5,2021-22,99.42196531791907,5,TNPC01000Q,29871
High School,Morning,5,2021-22,99.42196531791907,5,TNPC01000Q,29872
High School,Morning,5,2021-22,99.42196531791907,5,TNPC01000Q,29873
High School,Morning,5,2021-22,99.42196531791907,5,TNPC01000Q,29874
High School,Morning,5,2021-22,99.42196531791907,5,TNPC01000Q,29875
Primary School,Morning,5,2021-22,99.1304347826087,1,TNIC85500V,29648
Primary School,Morning,5,2021-22,99.1304347826087,1,TNIC85500V,29649
Primary School,Morning,5,2021-22,99.1304347826087,1,TNIC85500V,29650
Primary School,Morning,5,2021-22,100.0,2,TNIC85500V,29648
Primary School,Morning,5,2021-22,100.0,2,TNIC85500V,29649
Primary School,Morning,5,2021-22,100.0,2,TNIC85500V,29650
Primary School,Morning,5,2021-22,100.0,3,TNIC85500V,29648
Primary School,Morning,5,2021-22,100.0,3,TNIC85500V,29649
Primary School,Morning,5,2021-22,100.0,3,TNIC85500V,29650
Primary School,Morning,5,2021-22,100.0,4,TNIC85500V,29648
Primary School,Morning,5,2021-22,100.0,4,TNIC85500V,29649
Primary School,Morning,5,2021-22,100.0,4,TNIC85500V,29650
Primary School,Morning,5,2021-22,100.0,5,TNIC85500V,29648
Primary School,Morning,5,2021-22,100.0,5,TNIC85500V,29649
Primary School,Morning,5,2021-22,100.0,5,TNIC85500V,29650
Middle School,Morning,3,2021-22,99.08256880733946,1,TNIC85500V,29651
Middle School,Morning,3,2021-22,99.05660377358492,2,TNIC85500V,29651
Middle School,Morning,3,2021-22,100.0,3,TNIC85500V,29651
Primary School,Morning,5,2021-22,100.0,1,TNIC83100A,29519
Primary School,Morning,5,2021-22,100.0,1,TNIC83100A,29520
Primary School,Morning,5,2021-22,100.0,1,TNIC83100A,29521
Primary School,Morning,5,2021-22,97.70114942528735,2,TNIC83100A,29519
Primary School,Morning,5,2021-22,97.70114942528735,2,TNIC83100A,29520
Primary School,Morning,5,2021-22,97.70114942528735,2,TNIC83100A,29521
Primary School,Morning,5,2021-22,100.0,3,TNIC83100A,29519
Primary School,Morning,5,2021-22,100.0,3,TNIC83100A,29520
Primary School,Morning,5,2021-22,100.0,3,TNIC83100A,29521
Primary School,Morning,5,2021-22,100.0,4,TNIC83100A,29519
Primary School,Morning,5,2021-22,100.0,4,TNIC83100A,29520
Primary School,Morning,5,2021-22,100.0,4,TNIC83100A,29521
Primary School,Morning,5,2021-22,100.0,5,TNIC83100A,29519
Primary School,Morning,5,2021-22,100.0,5,TNIC83100A,29520
Primary School,Morning,5,2021-22,100.0,5,TNIC83100A,29521
Middle School,Morning,3,2021-22,98.83720930232558,1,TNIC83100A,29522
Middle School,Morning,3,2021-22,98.83720930232558,2,TNIC83100A,29522
Middle School,Morning,3,2021-22,98.7012987012987,3,TNIC83100A,29522
High School,Morning,5,2021-22,88.94736842105263,1,TNPS11000Q,29899
High School,Morning,5,2021-22,92.71523178807946,2,TNPS11000Q,29899
High School,Morning,5,2021-22,96.5277777777778,3,TNPS11000Q,29899
High School,Morning,5,2021-22,97.48427672955977,4,TNPS11000Q,29899
High School,Morning,5,2021-22,98.69281045751634,5,TNPS11000Q,29899
Primary School,Morning,5,2021-22,100.0,1,TNIC841001,29626
Primary School,Morning,5,2021-22,100.0,1,TNIC841001,29627
Primary School,Morning,5,2021-22,100.0,1,TNIC841001,29628
Primary School,Morning,5,2021-22,100.0,2,TNIC841001,29626
Primary School,Morning,5,2021-22,100.0,2,TNIC841001,29627
Primary School,Morning,5,2021-22,100.0,2,TNIC841001,29628
Primary School,Morning,5,2021-22,100.0,3,TNIC841001,29626
Primary School,Morning,5,2021-22,100.0,3,TNIC841001,29627
Primary School,Morning,5,2021-22,100.0,3,TNIC841001,29628
Primary School,Morning,5,2021-22,100.0,4,TNIC841001,29626
Primary School,Morning,5,2021-22,100.0,4,TNIC841001,29627
Primary School,Morning,5,2021-22,100.0,4,TNIC841001,29628
Primary School,Morning,5,2021-22,100.0,5,TNIC841001,29626
Primary School,Morning,5,2021-22,100.0,5,TNIC841001,29627
Primary School,Morning,5,2021-22,100.0,5,TNIC841001,29628
Middle School,Morning,3,2021-22,95.75757575757576,1,TNIC841001,29630
Middle School,Morning,3,2021-22,100.0,2,TNIC841001,29630
Middle School,Morning,3,2021-22,98.1818181818182,3,TNIC841001,29630
Primary School,Morning,5,2021-22,99.04761904761904,1,TNIC845008,29570
Primary School,Morning,5,2021-22,99.04761904761904,1,TNIC845008,29571
Primary School,Morning,5,2021-22,100.0,2,TNIC845008,29570
Primary School,Morning,5,2021-22,100.0,2,TNIC845008,29571
Primary School,Morning,5,2021-22,100.0,3,TNIC845008,29570
Primary School,Morning,5,2021-22,100.0,3,TNIC845008,29571
Primary School,Morning,5,2021-22,100.0,4,TNIC845008,29570
Primary School,Morning,5,2021-22,100.0,4,TNIC845008,29571
Primary School,Morning,5,2021-22,99.07407407407408,5,TNIC845008,29570
Primary School,Morning,5,2021-22,99.07407407407408,5,TNIC845008,29571
Middle School,Morning,3,2021-22,100.0,1,TNIC845008,29572
Middle School,Morning,3,2021-22,100.0,2,TNIC845008,29572
Middle School,Morning,3,2021-22,98.96907216494846,3,TNIC845008,29572
Primary School,Morning,5,2021-22,98.83720930232558,1,TNIC853007,29638
Primary School,Morning,5,2021-22,98.83720930232558,1,TNIC853007,29639
Primary School,Morning,5,2021-22,98.83720930232558,1,TNIC853007,29640
Primary School,Morning,5,2021-22,98.83720930232558,1,TNIC853007,29641
Primary School,Morning,5,2021-22,100.0,2,TNIC853007,29638
Primary School,Morning,5,2021-22,100.0,2,TNIC853007,29639
Primary School,Morning,5,2021-22,100.0,2,TNIC853007,29640
Primary School,Morning,5,2021-22,100.0,2,TNIC853007,29641
Primary School,Morning,5,2021-22,100.0,3,TNIC853007,29638
Primary School,Morning,5,2021-22,100.0,3,TNIC853007,29639
Primary School,Morning,5,2021-22,100.0,3,TNIC853007,29640
Primary School,Morning,5,2021-22,100.0,3,TNIC853007,29641
Primary School,Morning,5,2021-22,98.9247311827957,4,TNIC853007,29638
Primary School,Morning,5,2021-22,98.9247311827957,4,TNIC853007,29639
Primary School,Morning,5,2021-22,98.9247311827957,4,TNIC853007,29640
Primary School,Morning,5,2021-22,98.9247311827957,4,TNIC853007,29641
Primary School,Morning,5,2021-22,99.05660377358492,5,TNIC853007,29638
Primary School,Morning,5,2021-22,99.05660377358492,5,TNIC853007,29639
Primary School,Morning,5,2021-22,99.05660377358492,5,TNIC853007,29640
Primary School,Morning,5,2021-22,99.05660377358492,5,TNIC853007,29641
Middle School,Morning,3,2021-22,98.1132075471698,1,TNIC853007,29642
Middle School,Morning,3,2021-22,96.36363636363636,2,TNIC853007,29642
Middle School,Morning,3,2021-22,98.46153846153848,3,TNIC853007,29642
