ord_scol,tipo_orario,num_anni,etichetta,percentuale_ammessi,anno,miur_code
Primaria,Diurno,5,Amessi 2020/21,100.0,1,TNIC81300R
Primaria,Diurno,5,Amessi 2020/21,100.0,2,TNIC81300R
Primaria,Diurno,5,Amessi 2020/21,100.0,3,TNIC81300R
Primaria,Diurno,5,Amessi 2020/21,100.0,4,TNIC81300R
Primaria,Diurno,5,Amessi 2020/21,99.1304347826087,5,TNIC81300R
Primaria,Diurno,5,Amessi 2021/22,100.0,1,TNIC81300R
Primaria,Diurno,5,Amessi 2021/22,98.79518072289156,2,TNIC81300R
Primaria,Diurno,5,Amessi 2021/22,100.0,3,TNIC81300R
Primaria,Diurno,5,Amessi 2021/22,100.0,4,TNIC81300R
Primaria,Diurno,5,Amessi 2021/22,100.0,5,TNIC81300R
Primaria,Diurno,5,Amessi 2019/20,100.0,1,TNIC81300R
Primaria,Diurno,5,Amessi 2019/20,100.0,2,TNIC81300R
Primaria,Diurno,5,Amessi 2019/20,100.0,3,TNIC81300R
Primaria,Diurno,5,Amessi 2019/20,100.0,4,TNIC81300R
Primaria,Diurno,5,Amessi 2019/20,99.01960784313727,5,TNIC81300R
Secondaria di primo grado,Diurno,3,Amessi 2020/21,99.0,1,TNIC81300R
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,2,TNIC81300R
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,3,TNIC81300R
Secondaria di primo grado,Diurno,3,Amessi 2021/22,99.0909090909091,1,TNIC81300R
Secondaria di primo grado,Diurno,3,Amessi 2021/22,99.0,2,TNIC81300R
Secondaria di primo grado,Diurno,3,Amessi 2021/22,98.05825242718447,3,TNIC81300R
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,1,TNIC81300R
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,2,TNIC81300R
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,3,TNIC81300R
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,91.1504424778761,1,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,88.35616438356165,2,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,93.04347826086956,3,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,95.28301886792453,4,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,96.7479674796748,5,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,86.48648648648648,1,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,91.07142857142857,2,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,88.80597014925374,3,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,93.69369369369369,4,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,98.09523809523809,5,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,1,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.19354838709677,2,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.1304347826087,3,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.2,4,TNIS00100P
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNIS00100P
Secondaria di primo grado,Serale,3,Amessi 2020/21,0.0,1,TNIS00100P
Secondaria di primo grado,Serale,3,Amessi 2020/21,0.0,2,TNIS00100P
Secondaria di primo grado,Serale,3,Amessi 2020/21,25.0,3,TNIS00100P
Secondaria di primo grado,Serale,3,Amessi 2021/22,0.0,1,TNIS00100P
Secondaria di primo grado,Serale,3,Amessi 2021/22,0.0,2,TNIS00100P
Secondaria di primo grado,Serale,3,Amessi 2021/22,33.33333333333333,3,TNIS00100P
Secondaria di primo grado,Serale,3,Amessi 2019/20,0.0,1,TNIS00100P
Secondaria di primo grado,Serale,3,Amessi 2019/20,0.0,2,TNIS00100P
Secondaria di primo grado,Serale,3,Amessi 2019/20,16.666666666666664,3,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,1,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,2,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,3,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,4,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2020/21,57.14285714285714,5,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,1,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,2,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2021/22,18.181818181818183,3,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2021/22,40.909090909090914,4,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2021/22,70.0,5,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,1,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,2,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2019/20,75.86206896551724,3,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2019/20,66.66666666666666,4,TNIS00100P
Secondaria di secondo grado,Serale,5,Amessi 2019/20,92.85714285714286,5,TNIS00100P
Primaria,Diurno,5,Amessi 2020/21,100.0,1,TNIC861006
Primaria,Diurno,5,Amessi 2020/21,100.0,2,TNIC861006
Primaria,Diurno,5,Amessi 2020/21,100.0,3,TNIC861006
Primaria,Diurno,5,Amessi 2020/21,100.0,4,TNIC861006
Primaria,Diurno,5,Amessi 2020/21,100.0,5,TNIC861006
Primaria,Diurno,5,Amessi 2021/22,100.0,1,TNIC861006
Primaria,Diurno,5,Amessi 2021/22,100.0,2,TNIC861006
Primaria,Diurno,5,Amessi 2021/22,100.0,3,TNIC861006
Primaria,Diurno,5,Amessi 2021/22,100.0,4,TNIC861006
Primaria,Diurno,5,Amessi 2021/22,100.0,5,TNIC861006
Primaria,Diurno,5,Amessi 2019/20,0.0,1,TNIC861006
Primaria,Diurno,5,Amessi 2019/20,0.0,2,TNIC861006
Primaria,Diurno,5,Amessi 2019/20,0.0,3,TNIC861006
Primaria,Diurno,5,Amessi 2019/20,0.0,4,TNIC861006
Primaria,Diurno,5,Amessi 2019/20,0.0,5,TNIC861006
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,1,TNIC861006
Secondaria di primo grado,Diurno,3,Amessi 2020/21,97.2972972972973,2,TNIC861006
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,3,TNIC861006
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,1,TNIC861006
Secondaria di primo grado,Diurno,3,Amessi 2021/22,97.87234042553192,2,TNIC861006
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,3,TNIC861006
Secondaria di primo grado,Diurno,3,Amessi 2019/20,0.0,1,TNIC861006
Secondaria di primo grado,Diurno,3,Amessi 2019/20,0.0,2,TNIC861006
Secondaria di primo grado,Diurno,3,Amessi 2019/20,0.0,3,TNIC861006
Formazione professionale,Diurno,5,Amessi 2020/21,83.78378378378379,1,TNCF001001
Formazione professionale,Diurno,5,Amessi 2020/21,90.43478260869566,2,TNCF001001
Formazione professionale,Diurno,5,Amessi 2020/21,81.37254901960785,3,TNCF001001
Formazione professionale,Diurno,5,Amessi 2020/21,97.10144927536231,4,TNCF001001
Formazione professionale,Diurno,5,Amessi 2020/21,96.0,5,TNCF001001
Formazione professionale,Diurno,5,Amessi 2021/22,77.52808988764045,1,TNCF001001
Formazione professionale,Diurno,5,Amessi 2021/22,86.3013698630137,2,TNCF001001
Formazione professionale,Diurno,5,Amessi 2021/22,81.73913043478261,3,TNCF001001
Formazione professionale,Diurno,5,Amessi 2021/22,88.67924528301887,4,TNCF001001
Formazione professionale,Diurno,5,Amessi 2021/22,88.46153846153845,5,TNCF001001
Formazione professionale,Diurno,5,Amessi 2019/20,99.1304347826087,1,TNCF001001
Formazione professionale,Diurno,5,Amessi 2019/20,100.0,2,TNCF001001
Formazione professionale,Diurno,5,Amessi 2019/20,97.72727272727273,3,TNCF001001
Formazione professionale,Diurno,5,Amessi 2019/20,100.0,4,TNCF001001
Formazione professionale,Diurno,5,Amessi 2019/20,100.0,5,TNCF001001
Formazione professionale,Diurno,5,Amessi 2020/21,77.02702702702703,1,TNCF007001
Formazione professionale,Diurno,5,Amessi 2020/21,74.48979591836735,2,TNCF007001
Formazione professionale,Diurno,5,Amessi 2020/21,75.0,3,TNCF007001
Formazione professionale,Diurno,5,Amessi 2020/21,100.0,4,TNCF007001
Formazione professionale,Diurno,5,Amessi 2020/21,85.71428571428571,5,TNCF007001
Formazione professionale,Diurno,5,Amessi 2021/22,79.12087912087912,1,TNCF007001
Formazione professionale,Diurno,5,Amessi 2021/22,80.51948051948052,2,TNCF007001
Formazione professionale,Diurno,5,Amessi 2021/22,80.45977011494253,3,TNCF007001
Formazione professionale,Diurno,5,Amessi 2021/22,88.09523809523809,4,TNCF007001
Formazione professionale,Diurno,5,Amessi 2021/22,88.46153846153845,5,TNCF007001
Formazione professionale,Diurno,5,Amessi 2019/20,94.94949494949495,1,TNCF007001
Formazione professionale,Diurno,5,Amessi 2019/20,96.42857142857143,2,TNCF007001
Formazione professionale,Diurno,5,Amessi 2019/20,85.8974358974359,3,TNCF007001
Formazione professionale,Diurno,5,Amessi 2019/20,100.0,4,TNCF007001
Formazione professionale,Diurno,5,Amessi 2019/20,100.0,5,TNCF007001
Formazione professionale,Diurno,5,Amessi 2020/21,64.70588235294117,1,TNCF008001
Formazione professionale,Diurno,5,Amessi 2020/21,73.20261437908496,2,TNCF008001
Formazione professionale,Diurno,5,Amessi 2020/21,75.57251908396947,3,TNCF008001
Formazione professionale,Diurno,5,Amessi 2020/21,90.41095890410958,4,TNCF008001
Formazione professionale,Diurno,5,Amessi 2020/21,92.5925925925926,5,TNCF008001
Formazione professionale,Diurno,5,Amessi 2021/22,65.78947368421053,1,TNCF008001
Formazione professionale,Diurno,5,Amessi 2021/22,74.21875,2,TNCF008001
Formazione professionale,Diurno,5,Amessi 2021/22,75.0,3,TNCF008001
Formazione professionale,Diurno,5,Amessi 2021/22,82.75862068965517,4,TNCF008001
Formazione professionale,Diurno,5,Amessi 2021/22,94.11764705882352,5,TNCF008001
Formazione professionale,Diurno,5,Amessi 2019/20,92.40506329113924,1,TNCF008001
Formazione professionale,Diurno,5,Amessi 2019/20,95.41984732824427,2,TNCF008001
Formazione professionale,Diurno,5,Amessi 2019/20,85.96491228070175,3,TNCF008001
Formazione professionale,Diurno,5,Amessi 2019/20,92.85714285714286,4,TNCF008001
Formazione professionale,Diurno,5,Amessi 2019/20,100.0,5,TNCF008001
Formazione professionale,Serale,5,Amessi 2020/21,0.0,1,TNCF008001
Formazione professionale,Serale,5,Amessi 2020/21,0.0,2,TNCF008001
Formazione professionale,Serale,5,Amessi 2020/21,55.172413793103445,3,TNCF008001
Formazione professionale,Serale,5,Amessi 2020/21,0.0,4,TNCF008001
Formazione professionale,Serale,5,Amessi 2020/21,0.0,5,TNCF008001
Formazione professionale,Serale,5,Amessi 2021/22,0.0,1,TNCF008001
Formazione professionale,Serale,5,Amessi 2021/22,0.0,2,TNCF008001
Formazione professionale,Serale,5,Amessi 2021/22,58.82352941176471,3,TNCF008001
Formazione professionale,Serale,5,Amessi 2021/22,0.0,4,TNCF008001
Formazione professionale,Serale,5,Amessi 2021/22,0.0,5,TNCF008001
Formazione professionale,Serale,5,Amessi 2019/20,0.0,1,TNCF008001
Formazione professionale,Serale,5,Amessi 2019/20,0.0,2,TNCF008001
Formazione professionale,Serale,5,Amessi 2019/20,50.0,3,TNCF008001
Formazione professionale,Serale,5,Amessi 2019/20,0.0,4,TNCF008001
Formazione professionale,Serale,5,Amessi 2019/20,0.0,5,TNCF008001
Formazione professionale,Diurno,5,Amessi 2020/21,89.90825688073394,1,TNCF005001
Formazione professionale,Diurno,5,Amessi 2020/21,80.99173553719008,2,TNCF005001
Formazione professionale,Diurno,5,Amessi 2020/21,86.60714285714286,3,TNCF005001
Formazione professionale,Diurno,5,Amessi 2020/21,93.24324324324324,4,TNCF005001
Formazione professionale,Diurno,5,Amessi 2020/21,100.0,5,TNCF005001
Formazione professionale,Diurno,5,Amessi 2021/22,85.43689320388349,1,TNCF005001
Formazione professionale,Diurno,5,Amessi 2021/22,85.47008547008546,2,TNCF005001
Formazione professionale,Diurno,5,Amessi 2021/22,90.17857142857143,3,TNCF005001
Formazione professionale,Diurno,5,Amessi 2021/22,96.875,4,TNCF005001
Formazione professionale,Diurno,5,Amessi 2021/22,94.44444444444444,5,TNCF005001
Formazione professionale,Diurno,5,Amessi 2019/20,94.78260869565217,1,TNCF005001
Formazione professionale,Diurno,5,Amessi 2019/20,94.05940594059405,2,TNCF005001
Formazione professionale,Diurno,5,Amessi 2019/20,90.83333333333333,3,TNCF005001
Formazione professionale,Diurno,5,Amessi 2019/20,100.0,4,TNCF005001
Formazione professionale,Diurno,5,Amessi 2019/20,100.0,5,TNCF005001
Formazione professionale,Diurno,5,Amessi 2020/21,96.55172413793103,1,TNCF004001
Formazione professionale,Diurno,5,Amessi 2020/21,92.95774647887323,2,TNCF004001
Formazione professionale,Diurno,5,Amessi 2020/21,66.66666666666666,3,TNCF004001
Formazione professionale,Diurno,5,Amessi 2020/21,100.0,4,TNCF004001
Formazione professionale,Diurno,5,Amessi 2020/21,100.0,5,TNCF004001
Formazione professionale,Diurno,5,Amessi 2021/22,98.30508474576271,1,TNCF004001
Formazione professionale,Diurno,5,Amessi 2021/22,86.4406779661017,2,TNCF004001
Formazione professionale,Diurno,5,Amessi 2021/22,73.17073170731707,3,TNCF004001
Formazione professionale,Diurno,5,Amessi 2021/22,96.36363636363636,4,TNCF004001
Formazione professionale,Diurno,5,Amessi 2021/22,97.5609756097561,5,TNCF004001
Formazione professionale,Diurno,5,Amessi 2019/20,98.4375,1,TNCF004001
Formazione professionale,Diurno,5,Amessi 2019/20,98.59154929577466,2,TNCF004001
Formazione professionale,Diurno,5,Amessi 2019/20,68.4931506849315,3,TNCF004001
Formazione professionale,Diurno,5,Amessi 2019/20,96.0,4,TNCF004001
Formazione professionale,Diurno,5,Amessi 2019/20,98.18181818181819,5,TNCF004001
Formazione professionale,Diurno,5,Amessi 2020/21,73.4375,1,TNCF003001
Formazione professionale,Diurno,5,Amessi 2020/21,70.58823529411765,2,TNCF003001
Formazione professionale,Diurno,5,Amessi 2020/21,82.1917808219178,3,TNCF003001
Formazione professionale,Diurno,5,Amessi 2020/21,96.7741935483871,4,TNCF003001
Formazione professionale,Diurno,5,Amessi 2020/21,94.73684210526315,5,TNCF003001
Formazione professionale,Diurno,5,Amessi 2021/22,81.25,1,TNCF003001
Formazione professionale,Diurno,5,Amessi 2021/22,89.87341772151899,2,TNCF003001
Formazione professionale,Diurno,5,Amessi 2021/22,91.02564102564102,3,TNCF003001
Formazione professionale,Diurno,5,Amessi 2021/22,100.0,4,TNCF003001
Formazione professionale,Diurno,5,Amessi 2021/22,93.22033898305084,5,TNCF003001
Formazione professionale,Diurno,5,Amessi 2019/20,88.09523809523809,1,TNCF003001
Formazione professionale,Diurno,5,Amessi 2019/20,92.95774647887323,2,TNCF003001
Formazione professionale,Diurno,5,Amessi 2019/20,95.6043956043956,3,TNCF003001
Formazione professionale,Diurno,5,Amessi 2019/20,97.1830985915493,4,TNCF003001
Formazione professionale,Diurno,5,Amessi 2019/20,94.44444444444444,5,TNCF003001
Formazione professionale,Serale,5,Amessi 2020/21,0.0,1,TNCF003001
Formazione professionale,Serale,5,Amessi 2020/21,0.0,2,TNCF003001
Formazione professionale,Serale,5,Amessi 2020/21,57.446808510638306,3,TNCF003001
Formazione professionale,Serale,5,Amessi 2020/21,0.0,4,TNCF003001
Formazione professionale,Serale,5,Amessi 2020/21,0.0,5,TNCF003001
Formazione professionale,Serale,5,Amessi 2021/22,0.0,1,TNCF003001
Formazione professionale,Serale,5,Amessi 2021/22,0.0,2,TNCF003001
Formazione professionale,Serale,5,Amessi 2021/22,70.37037037037037,3,TNCF003001
Formazione professionale,Serale,5,Amessi 2021/22,0.0,4,TNCF003001
Formazione professionale,Serale,5,Amessi 2021/22,0.0,5,TNCF003001
Formazione professionale,Serale,5,Amessi 2019/20,0.0,1,TNCF003001
Formazione professionale,Serale,5,Amessi 2019/20,0.0,2,TNCF003001
Formazione professionale,Serale,5,Amessi 2019/20,56.09756097560976,3,TNCF003001
Formazione professionale,Serale,5,Amessi 2019/20,0.0,4,TNCF003001
Formazione professionale,Serale,5,Amessi 2019/20,0.0,5,TNCF003001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.36842105263158,1,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,93.96984924623115,2,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,93.33333333333333,3,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,95.0,4,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.97979797979798,5,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,87.92270531400966,1,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,92.3076923076923,2,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,87.5,3,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,92.16867469879519,4,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,90.38461538461539,5,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,1,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.88888888888889,2,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,3,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,4,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.82352941176471,5,TNIS00300A
Secondaria di primo grado,Serale,3,Amessi 2020/21,0.0,1,TNIS00300A
Secondaria di primo grado,Serale,3,Amessi 2020/21,0.0,2,TNIS00300A
Secondaria di primo grado,Serale,3,Amessi 2020/21,71.42857142857143,3,TNIS00300A
Secondaria di primo grado,Serale,3,Amessi 2021/22,0.0,1,TNIS00300A
Secondaria di primo grado,Serale,3,Amessi 2021/22,0.0,2,TNIS00300A
Secondaria di primo grado,Serale,3,Amessi 2021/22,71.42857142857143,3,TNIS00300A
Secondaria di primo grado,Serale,3,Amessi 2019/20,0.0,1,TNIS00300A
Secondaria di primo grado,Serale,3,Amessi 2019/20,0.0,2,TNIS00300A
Secondaria di primo grado,Serale,3,Amessi 2019/20,70.83333333333334,3,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,1,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2020/21,42.857142857142854,2,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,3,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2020/21,81.81818181818183,4,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2020/21,71.42857142857143,5,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,1,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2021/22,57.14285714285714,2,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,3,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2021/22,50.0,4,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2021/22,66.66666666666666,5,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,1,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2019/20,66.66666666666666,2,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,3,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2019/20,57.14285714285714,4,TNIS00300A
Secondaria di secondo grado,Serale,5,Amessi 2019/20,65.0,5,TNIS00300A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,91.4027149321267,1,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,91.869918699187,2,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,91.54411764705883,3,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,95.81395348837209,4,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,93.85964912280701,5,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,91.13475177304964,1,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,91.25,2,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.61016949152543,3,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.8,4,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.11538461538461,5,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,97.6,1,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.13432835820896,2,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,97.68518518518519,3,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,96.56652360515021,4,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.47916666666666,5,TNSD02000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,79.28994082840237,1,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,81.81818181818183,2,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,89.6103896103896,3,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,96.34146341463415,4,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.57575757575758,5,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,73.33333333333333,1,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,82.05128205128204,2,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,81.70731707317073,3,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,91.42857142857143,4,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.57575757575758,5,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.47643979057592,1,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,2,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.89502762430939,3,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,4,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.31932773109243,5,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,1,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2020/21,53.84615384615385,2,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2020/21,5.0,3,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2020/21,42.30769230769231,4,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2020/21,66.66666666666666,5,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,1,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2021/22,25.0,2,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2021/22,2.564102564102564,3,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2021/22,42.857142857142854,4,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2021/22,65.21739130434783,5,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2019/20,22.22222222222222,1,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2019/20,54.54545454545454,2,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2019/20,14.634146341463413,3,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2019/20,77.41935483870968,4,TNTD18000T
Secondaria di secondo grado,Serale,5,Amessi 2019/20,88.88888888888889,5,TNTD18000T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,94.92753623188406,1,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,93.24324324324324,2,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,92.71523178807946,3,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,95.6896551724138,4,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.9020979020979,5,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,89.1025641025641,1,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,95.65217391304348,2,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,98.6013986013986,3,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.52777777777779,4,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,100.0,5,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,1,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,2,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,3,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,4,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNTD100001
Secondaria di primo grado,Serale,3,Amessi 2020/21,0.0,1,TNTD100001
Secondaria di primo grado,Serale,3,Amessi 2020/21,0.0,2,TNTD100001
Secondaria di primo grado,Serale,3,Amessi 2020/21,80.0,3,TNTD100001
Secondaria di primo grado,Serale,3,Amessi 2021/22,0.0,1,TNTD100001
Secondaria di primo grado,Serale,3,Amessi 2021/22,0.0,2,TNTD100001
Secondaria di primo grado,Serale,3,Amessi 2021/22,60.0,3,TNTD100001
Secondaria di primo grado,Serale,3,Amessi 2019/20,0.0,1,TNTD100001
Secondaria di primo grado,Serale,3,Amessi 2019/20,0.0,2,TNTD100001
Secondaria di primo grado,Serale,3,Amessi 2019/20,100.0,3,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,1,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,2,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,3,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,29.411764705882355,4,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,77.77777777777779,5,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,1,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,2,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,3,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,66.66666666666666,4,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,66.66666666666666,5,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,1,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,2,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,3,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,85.71428571428571,4,TNTD100001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,100.0,5,TNTD100001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,78.94736842105263,1,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,78.26086956521739,2,TNTD020009
